hpoID	hpoLabel	deltaZ	pValue	nGenes
HP:0010734	Fibrous dysplasia of the bones	0.229181137411		1
HP:0005579	Impaired reabsorption of chloride	-0.175748941694		1
HP:0005574	Non-acidotic proximal tubulopathy	0.158093816516		1
HP:0005572	Decreased renal tubular phosphate excretion	-0.0280132831376		1
HP:0005571	Increased renal tubular phosphate reabsorption	-0.0280132831376		1
HP:0011507	Macular flecks	-0.0383536070703		1
HP:0004450	Preauricular skin furrow	-0.175748941694		1
HP:0011099	Spastic hemiparesis	-0.0329026791623		1
HP:0410033	Unilateral alveolar cleft of maxilla	-0.1004287294		1
HP:0009818	Amelia involving the lower limbs	-0.0336650827079		1
HP:0002562	Low-set nipples	-0.0658507052199		1
HP:0002831	Long coccyx	-0.00582023453664		1
HP:0006162	Soft tissue swelling of interphalangeal joints	0.00646794045927		1
HP:0012670	Orthostatic syncope	-0.0211343878446		1
HP:0002563	Constrictive pericarditis	-0.0138431944655		1
HP:0004524	Temporal hypotrichosis	-0.175748941694		1
HP:0011333	Asymmetric crying face	-0.00940083144275		1
HP:0010878	Fetal cystic hygroma	-0.0164854068752		1
HP:0008668	Gonadal dysgenesis, male	-0.0258911813633		1
HP:0011988	Ectopic ossification in tendon tissue	-0.0523863560608		1
HP:0004835	Microspherocytosis	0.0552050332875		1
HP:0030796	Increased C-peptide level	0.00168587058635		1
HP:0006415	Cortically dense long tubular bones	-0.0323099986632		1
HP:0006414	Distal tibial bowing	-0.0307817852362		1
HP:0032227	Sebaceous hyperplasia	-0.0016398738138		1
HP:0004839	Pyropoikilocytosis	0.0552050332875		1
HP:0009527	Enlarged epiphysis of the proximal phalanx of the 2nd finger	-0.0281723513618		1
HP:0009523	Triangular epiphysis of the middle phalanx of the 2nd finger	-0.0281723513618		1
HP:0007414	Neonatal wrinkled skin of hands and feet	-0.0132442621453		1
HP:0032226	Abnormal sebaceous gland morphology	-0.0016398738138		1
HP:0007412	Macular hyperpigmented dermopathy	-0.0505507402078		1
HP:0032220	Interface hepatitis	0.0181685916498		1
HP:0001327	Photomyoclonic seizures	0.207323320456		1
HP:0004940	Generalized arterial calcification	0.0225465274656		1
HP:0500041	Myopic astigmatism	-0.0300061313951		1
HP:0032222	Serrated intestinal polyps	-0.0220897550909		1
HP:0012746	Thin toenail	-0.0319519034696		1
HP:0006896	Hypnopompic hallucinations	-0.034693410921		1
HP:0100889	Abnormality of the ductus choledochus	0.0181685916498		1
HP:0045042	Decreased serum complement C4	-0.0945749333009		1
HP:0007933	Broad lateral eyebrow	0.031386854434		1
HP:0031721	Sensory exotropia	-0.0442665759288		1
HP:0005312	Pulmonary aterial intimal fibrosis	-0.0917954249668		1
HP:0500011	Moon facies	-0.0692987324771		1
HP:0004607	Anterior beaking of lower thoracic vertebrae	0.0843364899892		1
HP:0005941	Intermittent hyperpnea at rest	-0.0408362308606		1
HP:0003943	Abnormality of the joint spaces of the elbow	-0.0535807822803		1
HP:0004605	Absent vertebral body mineralization	0.0261216202614		1
HP:0004603	Hyperconvex vertebral body endplates	0.0262062399113		1
HP:0040250	Reduced prothrombin antigen	-0.00179365930327		1
HP:0007935	Juvenile posterior subcapsular lenticular opacities	0.0266113585638		1
HP:0045046	Reduced insulin like growth factor binding protein acid labile subunit level	-0.175748941694		1
HP:0011232	Infra-orbital fold	0.0561346910412		1
HP:0032228	Trichodiscoma	-0.0016398738138		1
HP:0200161	Agenesis of mandibular incisor	-0.038459336922		1
HP:0030052	Inguinal freckling	0.155356198347		1
HP:0007937	Reticular pigmentary degeneration	-0.0602714915096		1
HP:0004831	Recurrent thromboembolism	-0.175748941694		1
HP:0045044	Decreased serum complement C4b	-0.0945749333009		1
HP:0002528	Granulovacuolar degeneration	-0.175748941694		1
HP:0006894	Hypoplastic olfactory lobes	0.00139603533634		1
HP:0030804	Trachyonychia	-0.0231219445138		1
HP:0012276	Digital flexor tenosynovitis	-0.0272822912981		1
HP:0006992	Anterior basal encephalocele	-0.0275206361789		1
HP:0031689	Megakaryocyte dysplasia	-0.0320683972148		1
HP:0012489	Suprasellar arachnoid cyst	-0.175748941694		1
HP:0100536	Abnormality of the fascia	-0.0133928580598		1
HP:0100537	Fasciitis	-0.0133928580598		1
HP:0006727	T-cell acute lymphoblastic leukemias	3.33500623711		1
HP:0007069	Profound static encephalopathy	-0.0439901047334		1
HP:0012275	Autosomal dominant inheritance with maternal imprinting	-0.175748941694		1
HP:0006994	Diffuse leukoencephalopathy	-0.0468345537805		1
HP:0012271	Episodic upper airway obstruction	-0.0276238131871		1
HP:0012272	J wave	0.250717325304		1
HP:0006723	Intestinal carcinoid	-0.0486822579229		1
HP:0012273	Increased carotid artery intimal medial thickness	-0.0294869980009		1
HP:0005756	Neonatal epiphyseal stippling	0.0496830730523		1
HP:0003656	Decreased beta-glucocerebrosidase activity	-0.175748941694		1
HP:0003862	Absent humerus	0.00401861117273		1
HP:0007063	Aplasia of the inferior half of the cerebellar vermis	-0.0098895102899		1
HP:0032314	Abnormal areolar morphology	-0.0157035682944		1
HP:0025252	Geographic tongue	-0.0316070777151		1
HP:0025431	Staccato cry	-0.0250221073147		1
HP:0025259	Stiff elbow	0.020550715799		1
HP:0032312	Decreased circulating globulin level	0.1933869843		1
HP:0025436	Elevated serum 11-deoxycortisol	0.342396660957		1
HP:0030226	Abnormal muscle fiber myotilin	-0.030666562908		1
HP:0030225	Accumulation of muscle fiber desmin	-0.00839742915371		1
HP:0030224	Abnormal muscle fiber desmin	-0.00839742915371		1
HP:0500043	Eyelid retraction	-0.0141472494171		1
HP:0031045	Acral blistering	0.002993157735		1
HP:0007390	Hyperkeratosis with erythema	-0.0426526159796		1
HP:0007397	Axillary apocrine gland hypoplasia	-0.0240708614758		1
HP:0008102	Expanded metatarsals with widened medullary cavities	0.00977535110892		1
HP:0030802	Lower eyelid retraction	-0.0141472494171		1
HP:0031047	Paraproteinemia	-0.0459500215143		1
HP:0025573	Mild myopia	-0.0290010881636		1
HP:0025576	Abnormal inferior vena cava morphology	-0.019260512996		1
HP:0030839	Knee pain	-0.0229156108558		1
HP:0008142	Delayed calcaneal ossification	0.0261216202614		1
HP:0009852	Broad proximal phalanges of the hand	0.229181137411		1
HP:0008573	Low-frequency sensorineural hearing impairment	-0.175748941694		1
HP:0031369	Colon perforation	0.00645322215713		1
HP:0008488	Anterior rounding of vertebral bodies	-0.0535807822803		1
HP:0006135	Decreased finger mobility	0.14406607873		1
HP:0012134	Dysplastic erythropoesis	-0.0284664052662		1
HP:0006136	Bilateral postaxial polydactyly	0.0807849251512		1
HP:0006302	Dagger-shaped pulp calcifications	-0.000684369420236		1
HP:0011581	Double outlet left ventricle	0.00645322215713		1
HP:0003232	Mitochondrial malic enzyme reduced	-0.0517163929251		1
HP:0007650	Progressive ophthalmoplegia	0.0116700822231		1
HP:0003239	Phosphoethanolaminuria	0.0428501203718		1
HP:0012130	Abnormal erythroid lineage cell morphology	-0.0181076548021		1
HP:0008606	Supraauricular pit	-0.0300499455066		1
HP:0010631	Abnormality of the epiphyses of the feet	-0.0736378232214		1
HP:0031834	Aortopulmonary collateral arteries	-0.0134064660608		1
HP:0007657	Diffuse nuclear cataract	-0.0354681159753		1
HP:0008484	Thoracolumbar interpediculate narrowness	-0.033646140267		1
HP:0003238	Hyperpepsinogenemia I	-0.0229919362665		1
HP:0007802	Granular corneal dystrophy	-0.0122043299447		1
HP:0005768	2-4 toe cutaneous syndactyly	-0.0655495973889		1
HP:0005099	Severe hydrops fetalis	-0.0196084744417		1
HP:0003332	Absent primary metaphyseal spongiosa	-0.00582023453664		1
HP:0012582	Bilateral renal dysplasia	0.031386854434		1
HP:0003337	Reduced prothrombin consumption	-0.00137181292846		1
HP:0010672	Abnormality of the third metatarsal bone	-0.0343645922733		1
HP:0012585	Renal atrophy	-0.0426144508814		1
HP:0010983	Oligogenic inheritance	-0.0655495973889		1
HP:0002932	Aldehyde oxidase deficiency	0.0516079580675		1
HP:0003339	Pyrimidine-responsive megaloblastic anemia	-0.0139443002022		1
HP:0031982	Abnormal putamen morphology	0.531309036306		1
HP:0005769	Fifth finger distal phalanx clinodactyly	-0.0655495973889		1
HP:0008306	Abnormal iron deposition in mitochondria	-0.0308889055073		1
HP:0008309	Medium chain dicarboxylic aciduria	0.0240076849792		1
HP:0007809	Punctate corneal dystrophy	-0.0122043299447		1
HP:0005766	Disproportionate shortening of the tibia	-0.1004287294		1
HP:0007658	Large hyperpigmented retinal spots	0.00212577017542		1
HP:0011325	Pansynostosis	-0.0328151803102		1
HP:0025148	Dark choroid	-0.00434862011743		1
HP:0010484	Hypertrophy of the upper limb	-0.0693816670549		1
HP:0005873	Polysyndactyly of hallux	-0.1004287294		1
HP:0005877	Multiple small vertebral fractures	-0.067990213374		1
HP:0100318	Lafora bodies	-0.0351199575222		1
HP:0006520	Progressive pulmonary function impairment	-0.0171431635713		1
HP:0010487	Small hypothenar eminence	-0.0279487048034		1
HP:0004876	Spontaneous neonatal pneumothorax	0.0552525588401		1
HP:0004875	Neonatal inspiratory stridor	0.0402171727823		1
HP:0004872	Incisional hernia	-0.0310572636179		1
HP:0030834	Shoulder pain	-0.175748941694		1
HP:0100770	Hyperperistalsis	-0.0125196773402		1
HP:0005316	Peripheral pulmonary vessel aplasia	-0.0279139141978		1
HP:0005311	Agenesis of pulmonary vessels	-0.040109326829		1
HP:0008148	Impaired epinephrine-induced platelet aggregation	-0.0176346544066		1
HP:0030833	Neck pain	-0.0292220384696		1
HP:0012175	Resistance to activated protein C	0.0711569015968		1
HP:0008608	Hypertrophic auricular cartilage	0.00972972151643		1
HP:0005476	Widely patent sagittal suture	-0.0442784900433		1
HP:0011327	Posterior plagiocephaly	-0.0328151803102		1
HP:0012788	Reticulate pigmentation of oral mucosa	0.747075596268		1
HP:0005478	Prominent frontal sinuses	0.0721123546054		1
HP:0005473	Fusion of middle ear ossicles	-0.0300499455066		1
HP:0005472	Orbital craniosynostosis	-0.0328569109667		1
HP:0012173	Orthostatic tachycardia	0.00496955464147		1
HP:0005477	Progressive sclerosis of skull base	-0.0429987641381		1
HP:0011285	Long-segment aganglionic megacolon	-0.0373597516774		1
HP:0007765	Deep anterior chamber	0.0175089111784		1
HP:0012171	Stereotypical hand wringing	-0.0706071095292		1
HP:0003491	Elevated urine pyrophosphate	0.0428501203718		1
HP:0005872	Brachytelomesophalangy	-0.00582023453664		1
HP:0030015	Female anorgasmia	-0.0211343878446		1
HP:0011824	Chin with H-shaped crease	-0.00521996354165		1
HP:0008682	Acute tubular necrosis	-0.164686996445		1
HP:0007760	Crystalline corneal dystrophy	-0.0417966114117		1
HP:0011823	Chin with horizontal crease	-0.0903720994039		1
HP:0004972	Elevated mean arterial pressure	-0.175748941694		1
HP:0009333	Abnormality of the epiphysis of the proximal phalanx of the 3rd finger	-0.0281723513618		1
HP:0200000	Dysharmonic bone age	-0.00545810956072		1
HP:0004977	Bilateral radial aplasia	0.125192520338		1
HP:0008116	Flexion limitation of toes	0.14406607873		1
HP:0010324	Abnormality of phalanx of the 2nd toe	-0.0153188464238		1
HP:0008588	Slit-like opening of the exterior auditory meatus	-0.0154425400192		1
HP:0100959	Dense metaphyseal bands	0.524829217545		1
HP:0007597	Congenital palmoplantar keratodermia	-0.0525596657812		1
HP:0007590	Aplasia cutis congenita over posterior parietal area	0.0013227691463		1
HP:0005197	Generalized morning stiffness	-0.0138431944655		1
HP:0006643	Fused sternal ossification centers	-0.0160406608502		1
HP:0006642	Large sternal ossification centers	-0.0418827057477		1
HP:0030157	Flank pain	-0.0290235156048		1
HP:0008812	Flattened femoral head	-0.0458104246601		1
HP:0003850	Upper-limb metaphyseal irregularity	-0.014488981594		1
HP:0008817	Aplastic pubic bones	-0.0199282777584		1
HP:0005973	Fructose intolerance	-0.0164311644415		1
HP:0005972	Respiratory acidosis	-0.0156392928467		1
HP:0007963	Pattern dystrophy of the retina	-0.00434862011743		1
HP:0008114	Metatarsal diaphyseal endosteal sclerosis	0.349649150943		1
HP:0005199	Aplasia of the abdominal wall musculature	-0.00257056862997		1
HP:0004826	Folate-unresponsive megaloblastic anemia	-0.0139443002022		1
HP:0030848	Elevated jugular venous pressure	-0.0917954249668		1
HP:0100524	Limb duplication	-0.080296319611		1
HP:0008477	Poorly ossified cervical vertebrae	-0.0334177435921		1
HP:0011943	Increased urinary thiosulfate	0.0516079580675		1
HP:0004821	Hypersegmentation of neutrophil nuclei	-0.175748941694		1
HP:0006375	Dumbbell-shaped femur	0.00972972151643		1
HP:0004820	Acute myelomonocytic leukemia	-0.00735414798344		1
HP:0005532	Macrocytic dyserythropoietic anemia	0.00461533654972		1
HP:0004828	Refractory anemia with ringed sideroblasts	0.0333511019272		1
HP:0005535	Exercise-induced hemolysis	-0.0716987633012		1
HP:0011247	Prominent superior crus of antihelix	-0.00940083144275		1
HP:0004487	Acrobrachycephaly	-0.175748941694		1
HP:0008476	Irregular sclerotic endplates	-0.0267382349069		1
HP:0008111	Broad distal hallux	-0.175748941694		1
HP:0031290	Tuberous xanthoma	-0.00220363258025		1
HP:0007962	Speckled corneal dystrophy	-0.037310518461		1
HP:0012511	Temporal optic disc pallor	-0.0193192035745		1
HP:0012510	Extra-axial cerebrospinal fluid accumulation	-0.117094012254		1
HP:0001474	Sclerotic scapulae	-0.0323099986632		1
HP:0025014	Subcutaneous spheroids	0.134302026265		1
HP:0011989	Ectopic ossification in ligament tissue	-0.0523863560608		1
HP:0012738	Agenesis of canine	-0.0205351890458		1
HP:0007690	Map-dot-fingerprint corneal dystrophy	-0.0122043299447		1
HP:0012730	Aglossia	-0.0376020546166		1
HP:0005050	Anterolateral radial head dislocation	-0.0710996354939		1
HP:0031945	Elevated N,N-dimethylglycine level	-0.0238496287989		1
HP:0031946	Elevated urinary N,N-dimethylglycine level	-0.0238496287989		1
HP:0031941	Abnormal portal venous system morphology	-0.175748941694		1
HP:0025011	Pyriform aperture stenosis	-0.0281456575896		1
HP:0009858	Triangular shaped proximal phalanges of the hand	-0.0281723513618		1
HP:0005775	Multiple skeletal anomalies	-0.0666783310418		1
HP:0011658	Double outlet right ventricle with subpulmonary ventricular septal defect without pulmonary stenosis	-0.0435958964907		1
HP:0032147	Erythromelalgia	0.0196626409276		1
HP:0007039	Symmetric lesions of the basal ganglia	-0.0616132036193		1
HP:0000694	Shell teeth	-0.0202130069818		1
HP:0011651	Double outlet right ventricle with doubly committed ventricular septal defect and pulmonary stenosis	0.040560481319		1
HP:0007035	Anterior encephalocele	-0.0348045650422		1
HP:0040095	Neoplasm of the outer ear	-0.00431437612837		1
HP:0005976	Hyperkalemic metabolic acidosis	-0.0945379469872		1
HP:0006446	Dysplastic patella	-0.00431437612837		1
HP:0100017	Capsular cataract	-0.00839742915371		1
HP:0030268	Hyperplastic callus formation	-0.0652913894926		1
HP:0012517	Reduced catalase activity	-0.00238836299884		1
HP:0008729	Absence of labia majora	-0.00431437612837		1
HP:0025018	Abnormal capillary physiology	-0.168252028891		1
HP:0006127	Long proximal phalanx of finger	-0.175748941694		1
HP:0025012	Status cribrosum	-0.0181245552229		1
HP:0010833	Spontaneous pain sensation	-0.175748941694		1
HP:0006344	Abnormality of primary molar morphology	0.0552525588401		1
HP:0006442	Hypoplasia of proximal fibula	-0.0180299566794		1
HP:0008504	Moderate sensorineural hearing impairment	-0.021357145941		1
HP:0031353	Otitis media with effusion	-0.0231573971084		1
HP:0100870	Plantar telangiectasia	-0.0354292334744		1
HP:0025010	Foveal atrophy	-0.0671927959349		1
HP:0030843	Cardiac amyloidosis	-0.00253275429674		1
HP:0030847	Abnormal jugular venous pressure	-0.0917954249668		1
HP:0012284	Small proximal tibial epiphyses	-0.0442784900433		1
HP:0011019	Abnormality of chromosome condensation	0.0185160000402		1
HP:0012289	Facial neoplasm	0.0802388886113		1
HP:0004688	Irregular tarsal bones	-0.0475647125842		1
HP:0009534	Triangular epiphysis of the proximal phalanx of the 2nd finger	-0.0281723513618		1
HP:0045059	Hyperkeratotic papule	-0.0322833684598		1
HP:0008264	Neutrophil inclusion bodies	0.0333678267954		1
HP:0045057	Decreased levels of alpha-fetoprotein	-0.00548344246492		1
HP:0030718	Right atrial enlargement	-0.175748941694		1
HP:0012287	Hypothalamic luteinizing hormone-releasing hormone deficiency	-0.0343965140648		1
HP:0040268	Recurrent infections of the middle ear	-0.0738556965209		1
HP:0012704	Widened subarachnoid space	-0.043166098885		1
HP:0012280	Hepatic amyloidosis	-0.0133928580598		1
HP:0012283	Small distal femoral epiphysis	-0.0442784900433		1
HP:0000619	Impaired convergence	-0.0154425400192		1
HP:0007407	Excessive skin wrinkling on dorsum of hands and fingers	-0.0132442621453		1
HP:0007404	Nonepidermolytic palmoplantar keratoderma	-0.0313050999372		1
HP:0006408	Distal tapering femur	0.00401861117273		1
HP:0009331	Triangular epiphysis of the middle phalanx of the 3rd finger	-0.0281723513618		1
HP:0009334	Abnormality of the epiphysis of the middle phalanx of the 3rd finger	-0.0281723513618		1
HP:0010959	Congenital cystic adenomatoid malformation of the lung	0.0181685916498		1
HP:0005211	Midgut malrotation	-0.0216919724166		1
HP:0200003	Splayed epiphyses	0.0261216202614		1
HP:0011114	Defective production of NFKB1-dependent cytokines	-0.0192669255934		1
HP:0006812	White mater abnormalities in the posterior periventricular region	-0.021150572717		1
HP:0006409	Progressive leg bowing	-0.0267382349069		1
HP:0012593	Nephrotic range proteinuria	-0.0188804039377		1
HP:0007402	Areas of hypopigmentation and hyperpigmentation that do not follow Blaschko lines	0.00291503156994		1
HP:0003652	Recurrent myoglobinuria	-0.0211343878446		1
HP:0011113	Abnormality of cytokine secretion	-0.0192669255934		1
HP:0007403	Hypertrophy of skin of soles	-0.0300416819549		1
HP:0006818	4-layered lissencephaly	0.0458572058324		1
HP:0011909	Flattened metacarpal heads	-0.0138431944655		1
HP:0012706	Elevated brain choline level by MRS	-0.0317539914489		1
HP:0007494	Discrete 2 to 5-mm hyper- and hypopigmented macules	-0.0305308949591		1
HP:0012282	Morbilliform rash	0.0202882015574		1
HP:0003902	Epiphyseal stippling of the humerus	0.00401861117273		1
HP:0009349	Enlarged epiphysis of the proximal phalanx of the 3rd finger	-0.0281723513618		1
HP:0008470	Lower thoracic interpediculate narrowness	0.00646794045927		1
HP:0007975	Hypometric horizontal saccades	-0.175748941694		1
HP:0010602	Type 2 muscle fiber predominance	-0.0209187350293		1
HP:0040165	Periostitis	-0.0301028647592		1
HP:0040169	Loose anagen hair	-0.0564827975472		1
HP:0005688	Dysplastic distal thumb phalanges with a central hole	0.0807849251512		1
HP:0005442	Widely patent coronal suture	-0.0442784900433		1
HP:0005682	Talocalcaneal synostosis	-0.0104661086481		1
HP:0011941	Anterior wedging of L2	0.00844161267852		1
HP:0008020	Cone dystrophy	-0.0278055069372		1
HP:0011835	Absent scaphoid	-0.0773464084253		1
HP:0008475	Hypoplastic sacral vertebrae	-0.0295571159571		1
HP:0000346	Whistling appearance	-0.00521996354165		1
HP:0003901	Stippled calcification of the humeral epiphyses	-0.0294001592833		1
HP:0006379	Proximal tibial hypoplasia	-0.00513608974886		1
HP:0005441	Sclerotic cranial sutures	-0.0130361196663		1
HP:0007490	Linear arrays of macular hyperkeratoses in flexural areas	-0.0269569553979		1
HP:0009693	Pseudoepiphysis of the thumb	-0.0600617140324		1
HP:0005151	Preductal coarctation of the aorta	0.0807849251512		1
HP:0008922	Childhood-onset short-trunk short stature	-0.00582023453664		1
HP:0007100	Progressive ventriculomegaly	0.031386854434		1
HP:0007755	Juvenile epithelial corneal dystrophy	-0.0122043299447		1
HP:0030021	Auricular tag	0.0807849251512		1
HP:0025355	Retinal arterial macroaneurysms	-0.010231892951		1
HP:0025357	Erratic myoclonus	0.0421351283037		1
HP:0100309	Subdural hemorrhage	0.104645024153		1
HP:0410276	Supraumbilical raphe	0.364405635041		1
HP:0006763	Anal canal squamous carcinoma	-0.175748941694		1
HP:0012868	Sperm tail anomaly	-0.0370674855568		1
HP:0012427	Excessive femoral anteversion	0.00972972151643		1
HP:0005645	Intervertebral disk calcification	0.0186129486159		1
HP:0430015	Abnormality of musculature of pharynx	0.0616070134679		1
HP:0006088	1-5 finger complete cutaneous syndactyly	-0.080296319611		1
HP:0011945	Bronchiolitis obliterans organizing pneumonia	-0.0273822047001		1
HP:0009100	Thick anterior alveolar ridges	-0.0160406608502		1
HP:0007438	Mottled pigmentation of the trunk and proximal extremities	-0.0305308949591		1
HP:0007447	Diffuse palmoplantar hyperkeratosis	0.00830556768409		1
HP:0010698	Nuclear pulverulent cataract	0.268283160182		1
HP:0006060	Tombstone-shaped proximal phalanges	0.00401861117273		1
HP:0100288	EMG: myokymic discharges	-0.0343645922733		1
HP:0003558	Viral infection-induced rhabdomyolysis	-0.0186413331399		1
HP:0003559	Muscle hyperirritability	-0.175748941694		1
HP:0100248	Hemiballismus	0.0873605033275		1
HP:0031233	Horizontal inferior border of scapula	-0.0475647125842		1
HP:0006650	Thickening of the lateral border of the scapula	-0.0187594202341		1
HP:0004717	Axial malrotation of the kidney	0.125192520338		1
HP:0010202	Duplication of middle phalanx of toe	-0.0298440609183		1
HP:0011346	Mild expressive language delay	-0.0255487173671		1
HP:0011349	Abducens palsy	-0.00582023453664		1
HP:0006659	Internally rotated shoulders	-0.0195129168019		1
HP:0011348	Abnormality of the sixth cranial nerve	-0.00582023453664		1
HP:0008718	Unilateral renal dysplasia	-0.00940083144275		1
HP:0009544	Abnormality of the proximal phalanx of the 2nd finger	-0.0281723513618		1
HP:0006069	Severe carpal ossification delay	-0.00582023453664		1
HP:0012363	Decreased sialylation of O-linked protein glycosylation	-0.0389369189008		1
HP:0009094	Cleft lower alveolar ridge	-0.038459336922		1
HP:0008229	Thyroid lymphangiectasia	0.0996640925528		1
HP:0011176	EEG with constitutional variants	-0.0329026791623		1
HP:0007089	Facial-lingual fasciculations	-0.0395829880217		1
HP:0007335	Recurrent encephalopathy	-0.014607344778		1
HP:0009092	Progressive alveolar ridge hypertropy	0.00646794045927		1
HP:0007330	Frontal encephalocele	-0.0265517843607		1
HP:0006930	Frontoparietal cortical dysplasia	0.192338342207		1
HP:0025232	Bursitis	-0.175748941694		1
HP:0025230	Tendonitis	0.0103483177675		1
HP:0025231	Abnormality of synovial bursa morphology	-0.175748941694		1
HP:0000166	Severe periodontitis	-0.026857781572		1
HP:0025234	Parasomnia	-0.0367553980391		1
HP:0025238	Foot pain	-0.0202229562847		1
HP:0012194	Episodic hemiplegia	-0.00971932148504		1
HP:0012198	Juvenile colonic polyposis	-0.0359681227256		1
HP:0006213	Thin proximal phalanges with broad epiphyses of the hand	-0.0311711406309		1
HP:0410054	Decreased level of GABA in serum	0.0108280534693		1
HP:0410068	Increased level of L-glutamic acid in blood	-0.0328197755723		1
HP:0410069	Increased level of propylene glycol in blood	-0.029772302694		1
HP:0410056	Decreased level of erythritol in CSF	-0.0715916114473		1
HP:0410057	Increased level of D-threitol in plasma	-0.0715916114473		1
HP:0005632	Absent forearm	-0.080296319611		1
HP:0410055	Decreased level of erythritol in urine	-0.0715916114473		1
HP:0006217	Limited mobility of proximal interphalangeal joint	-0.175748941694		1
HP:0410051	Increased level of 3-hydroxy-3-methylglutaric acid in urine	-0.0289812590096		1
HP:0410058	Increased level of D-threitol in CSF	-0.0715916114473		1
HP:0410059	Increased level of D-threitol in urine	-0.0715916114473		1
HP:0011406	Infancy onset short-trunk short stature	-0.175748941694		1
HP:0009875	Triangular shaped distal phalanges of the hand	-0.0479951972446		1
HP:0030284	Triangular tongue	-0.0188008718693		1
HP:0003296	Hyperthreoninuria	-0.00355785808587		1
HP:0410064	Increased level of galactitol in red blood cells	-0.00240104295022		1
HP:0410063	Increased level of galactonate in red blood cells	-0.00240104295022		1
HP:0410062	Increased level of galactitol in urine	-0.00240104295022		1
HP:0410061	Increased level of galactitol in plasma	-0.00240104295022		1
HP:0010752	Cleft mandible	-0.038459336922		1
HP:0003740	Myotonia with warm-up phenomenon	0.0633715462547		1
HP:0030918	Low 1-minute APGAR score	0.040560481319		1
HP:0009845	Bullet-shaped middle phalanges of the hand	-0.0418827057477		1
HP:0009844	Broad middle phalanx of finger	-0.0307817852362		1
HP:0100861	Sclerotic vertebral body	0.349649150943		1
HP:0008045	Enlarged flash visual evoked potentials	-0.00206804925708		1
HP:0007258	Severe demyelination of the white matter	-0.0403717597578		1
HP:0030256	Small intestinal polyposis	2.01896054132		1
HP:0005746	Osteosclerosis of the base of the skull	-0.0160444439239		1
HP:0008041	Late onset congenital glaucoma	0.0154663384819		1
HP:0011172	Complex febrile seizures	-0.0420907488253		1
HP:0500148	Abnormal circulating glutamate concentration	-0.0328197755723		1
HP:0006789	Mitochondrial encephalopathy	-0.0192787979533		1
HP:0007885	Slowed horizontal saccades	-0.175748941694		1
HP:0001785	Ankle swelling	-0.044123944698		1
HP:0003258	Glyoxalase deficiency	-0.0378772865384		1
HP:0005136	Mitral annular calcification	-0.0310572636179		1
HP:0005132	Pericardial constriction	-0.0670314073677		1
HP:0100795	Abnormally straight spine	-0.175748941694		1
HP:0006689	Bacterial endocarditis	0.0496830730523		1
HP:0006782	Malignant eosinophil proliferation	0.0167256121263		1
HP:0005322	Prominent nasal septum	-0.0479124278702		1
HP:0006781	Hurthle cell thyroid adenoma	0.0481624309189		1
HP:0200068	Nonprogressive visual loss	-0.101942036769		1
HP:0007903	Paravenous chorioretinal atrophy	-0.027799275396		1
HP:0200151	Cutaneous mastocytosis	0.142605465319		1
HP:0012404	Abnormal urine citrate concentration	-0.0467547175465		1
HP:0012405	Hypocitraturia	-0.0467547175465		1
HP:0025379	Anti-thyroid peroxidase antibody positivity	0.004672208696		1
HP:0025370	Abnormal ossification of the sacrum	-0.0335123590854		1
HP:0011033	Impairment of fructose metabolism	-0.0164311644415		1
HP:0008822	Hypoplastic ischiopubic rami	-0.0120313064363		1
HP:0008176	Neonatal unconjugated hyperbilirubinemia	0.000251344603099		1
HP:0008823	Hypoplastic inferior pubic rami	-0.113064846619		1
HP:0500070	Conjunctival dermolipoma	-0.0354140361725		1
HP:0010925	Nuclear punctate cataract	0.268283160182		1
HP:0010713	1-5 toe syndactyly	0.0807849251512		1
HP:0011102	Ileal atresia	-0.175748941694		1
HP:0031188	Genital edema	-0.0716987633012		1
HP:0002330	Paroxysmal drowsiness	-0.034693410921		1
HP:0025035	Abnormal proerythroblast morphology	-0.0181076548021		1
HP:0005033	Distal ulnar hypoplasia	-0.175748941694		1
HP:0005780	Absent fourth finger distal interphalangeal crease	-0.0306600948576		1
HP:0005546	Increased red cell osmotic resistance	-0.0831848595188		1
HP:0031964	Elevated serum alanine aminotransferase	-0.10781505761		1
HP:0004783	Duodenal polyposis	2.01896054132		1
HP:0003252	Anteriorly displaced genitalia	-0.0199282777584		1
HP:0030368	Hyperphalangy of the 2nd finger	-0.0308179984638		1
HP:0030369	Induced vaginal delivery	-0.0303168284738		1
HP:0030367	Finger hyperphalangy	-0.0308179984638		1
HP:0030362	Reduced muscle carnitine level	0.0152017651696		1
HP:0008663	Renal sarcoma	-0.0290235156048		1
HP:0031189	Wrist drop	-0.0305531231794		1
HP:0009788	Quadriceps aplasia	-0.0187594202341		1
HP:0009783	Biceps aplasia	-0.0187594202341		1
HP:0009782	Aplasia/Hypoplasia of the biceps	-0.0187594202341		1
HP:0009781	Lester's sign	-0.0187594202341		1
HP:0009780	Iliac horns	-0.0187594202341		1
HP:0009787	Aplasia/Hypoplasia of the quadriceps	-0.0187594202341		1
HP:0009786	Aplasia/Hypoplasia of the musculature of the thigh	-0.0187594202341		1
HP:0009785	Triceps aplasia	-0.0187594202341		1
HP:0009784	Aplasia/Hypoplasia of the triceps	-0.0187594202341		1
HP:0008789	Cone-shaped capital femoral epiphysis	-0.0311711406309		1
